Date,Close,High,Low,Open,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
2020-03-11,610.4556884765625,619.3099764535209,595.3722608212718,614.593638702684,16165009
2020-03-12,561.6904296875,596.2176498931836,558.3978735939892,594.437895714398,13965574
2020-03-13,571.612548828125,593.5480416584079,507.22996063761997,526.8072573639843,16903113
2020-03-16,518.9317016601562,553.6368984662117,516.1285678849275,553.5033952145258,19140152
2020-03-17,493.83721923828125,526.8071490374109,489.4323175178648,523.3366072422275,16059887
2020-03-18,475.46124267578125,514.3488761843054,469.85502876351774,505.45010670014784,15390183
2020-03-19,485.47247314453125,496.5514546348961,453.169943141256,453.169943141256,16583991
2020-03-20,520.7560424804688,549.4545763486698,487.65260650462454,488.98742203337804,21354894
2020-03-23,468.4757995605469,499.1765588160768,459.08760723067115,480.5336231300339,17146150
2020-03-24,524.8494262695312,534.9495624716538,464.5157785402746,464.5157785402746,20027097
2020-03-25,539.4434814453125,565.071929759028,503.4034607283981,531.2566016789601,18339548
2020-03-26,572.19091796875,579.1764307783144,544.693696608347,547.2743616652897,14843813
2020-03-27,580.8226928710938,600.577971913082,571.5234679329786,591.8126514164618,13495283
2020-03-30,557.6858520507812,590.4333104009182,552.70250893012,556.2620164532603,14624804
2020-03-31,570.8560791015625,589.0985570775282,563.9150495637072,578.4200333842799,15175521
2020-04-01,536.4178466796875,567.2965895542601,528.586939914087,564.4934552685968,13083824
2020-04-03,521.2009887695312,539.2654816655375,518.0419361670856,537.0407890844091,10221655
2020-04-07,568.6314697265625,573.3033245247855,545.4056990266266,547.2744192204005,15145605
2020-04-08,562.0462646484375,583.4478489279812,557.3744106214216,560.6224832419063,11806896
2020-04-09,566.1842651367188,580.9117192452982,562.4912537054017,575.5724570200404,11931114
2020-04-13,567.20751953125,579.9327474802654,557.1073848091695,559.7325323498764,8330276
2020-04-15,568.6759643554688,581.3567133529803,565.6058774196292,579.6659794082523,11963447
2020-04-16,555.1497802734375,564.9829652041298,537.040803889344,551.6792923394743,17783287
2020-04-17,559.5100708007812,574.8604465006833,557.0629094573186,573.0806927963469,8878320
2020-04-20,581.356689453125,588.2087538784605,568.6314579853802,569.5213350714292,13322913
2020-04-21,563.4701538085938,575.3055076034169,558.6647960566942,558.6647960566942,11660575
2020-04-22,571.1675415039062,573.9706758323214,558.8872495349016,563.4701378969053,8266728
2020-04-23,604.4935302734375,608.3645284202903,567.8305812466705,575.7949925115615,14451289
2020-04-24,585.5390625,600.6669714095744,582.691445254265,594.9272539311266,7319940
2020-04-27,591.4121704101562,606.0061734041363,588.2531182544318,588.2531182544318,7183306
2020-04-28,587.9417114257812,602.4466948405756,581.1341310362662,598.8871870424038,7296571
2020-04-29,602.0462646484375,606.896105089992,585.5390574035407,592.6580732990244,8639056
2020-04-30,636.7069091796875,640.7113551493711,621.2230297047346,622.913817506333,16253821
2020-05-04,599.5101928710938,623.9818122940256,596.529072098574,613.8371919713686,9122740
2020-05-05,599.5101928710938,610.0996974149273,596.2176368496148,606.6736924212312,6393053
2020-05-06,592.569091796875,606.4066677183355,590.9227868259192,602.3577383966423,7934250
2020-05-07,591.7237548828125,600.0885665592059,589.4990622592316,592.257659386958,4779548
2020-05-08,599.9551391601562,605.9173264684678,594.8828289332708,598.2198679886183,8400321
2020-05-11,607.697021484375,621.623563864954,603.3366024842711,607.3410489609366,7370186
2020-05-12,611.9238891601562,614.9049551331927,601.1118627966305,603.781493571449,7356039
2020-05-13,617.7081909179688,622.8249840791826,608.4534476486936,618.2865784261821,8287101
2020-05-14,585.672607421875,597.7749136846166,580.7337462991688,586.4289811956269,16888262
2020-05-15,580.4668579101562,591.5903223585104,575.4835675628101,591.5903223585104,9255353
2020-05-18,590.7893676757812,596.7070171941082,581.0896865575015,587.185322340287,10435442
2020-05-19,594.9717407226562,600.4889889877139,582.869435243121,590.8783282464615,5902208
2020-05-20,595.8170776367188,598.8871638565396,587.0073287655795,594.882717738628,5794636
2020-05-21,598.1752319335938,604.6268391230665,592.1240801910498,593.102923004633,7213225
2020-05-22,616.1063232421875,619.220892762498,599.332163408314,600.6669789170185,11867731
2020-05-26,605.605712890625,622.4244080110935,604.2264145596138,616.6846911484718,7099606
2020-05-27,627.763671875,631.1007102601384,600.6669093249207,610.50003823704,8774636
2020-05-28,629.4990234375,631.8126819557685,614.0151416189864,629.1430509052512,9440091
2020-05-29,623.2752075195312,632.1147001756116,608.798276300503,624.6281927746388,28290128
2020-06-01,630.9871826171875,637.3913455536447,623.72617310218,630.2656015258833,12276438
2020-06-02,638.6992797851562,641.901389244134,629.1832935721422,631.8441758443513,7059304
2020-06-03,632.791259765625,642.1268920456373,627.7852248026069,641.0444927163887,11378568
2020-06-04,638.3836059570312,639.9170004083143,629.138205800112,633.1971619665643,10782424
2020-06-05,634.59521484375,641.9464572341425,631.9343326565648,637.7070921456068,7718679
2020-06-08,650.19970703125,654.6645701731218,635.0011919996654,638.2934787237529,10719105
2020-06-09,647.2681884765625,658.092071595255,644.9681243244637,649.4329871215476,10078029
2020-06-10,645.6896362304688,648.9368338494779,639.6914346777519,644.922966613082,7263049
2020-06-11,634.9560546875,643.4798736571353,631.6186797140889,642.2170652715906,8825715
2020-06-12,624.222412109375,627.0186152325307,609.2944827939594,609.565068888943,9795316
2020-06-15,620.163330078125,635.361897467268,618.0887636987333,625.0791875129108,7857344
2020-06-16,632.4755859375,642.2170698059557,630.6265169016315,633.1971671401417,10131760
2020-06-17,634.6853637695312,640.6835649771696,629.5890976199889,631.3029008525184,7291916
2020-06-18,643.9309692382812,646.3662992782661,636.8052230497605,638.7896129424103,6670195
2020-06-19,636.3992309570312,642.1269022661247,632.2951861942116,639.5111084332326,22438862
2020-06-22,634.7305908203125,639.2405423608105,631.3932156697201,637.7973248359795,7804096
2020-06-23,650.0193481445312,653.4919888660496,624.2674803861955,627.514678580135,12157390
2020-06-24,644.1563110351562,655.5664538151299,639.8718576670739,646.6367840377303,10220838
2020-06-25,631.8441162109375,636.4442440721709,625.5301849996933,635.7677514423948,14945284
2020-06-26,674.869140625,677.9358745547557,640.4131008102208,640.5935098774107,26030458
2020-06-29,660.0313720703125,671.7121569358186,658.5430661216097,663.3236585371437,8954428
2020-06-30,663.8197631835938,666.5257340464498,653.2664658078315,660.9784717563476,10411290
2020-07-01,660.1666870117188,669.5473525942787,658.2273859499894,664.9923128353953,5477468
2020-07-02,682.44580078125,690.4284475215547,663.3236515334797,665.0824884775915,17263756
2020-07-03,687.9480590820312,689.1206355402579,678.7477463927279,681.0027222943648,7796572
2020-07-06,689.1204833984375,699.0423751751166,686.8655079946468,690.2028826028791,8810958
2020-07-07,716.3155517578125,718.8411133509326,690.5185985591422,693.9912939211569,19362533
2020-07-08,698.7719116210938,707.972223891853,696.516935822041,707.972223891853,8476642
2020-07-09,705.0858764648438,712.5723854532854,699.0425300332863,703.5524818399526,6854166
2020-07-10,705.2210693359375,712.4821350391401,697.689472615952,697.689472615952,5206452
2020-07-13,718.9313354492188,726.4178436978848,709.0094424549796,710.7683344964,10804688
2020-07-14,706.4839477539062,727.3650465584337,704.7701440528201,715.2332652352782,8961822
2020-07-15,749.5088500976562,765.2936803329569,716.9018787617734,720.6902490288693,30060599
2020-07-16,821.713134765625,861.8517017217944,806.604797765269,811.8814188157884,90432109
2020-07-17,814.632568359375,829.7409060122163,804.7106749754195,821.7131702530409,31682878
2020-07-20,842.7294921875,852.3807990176887,817.8796714384013,819.4581543995452,18421053
2020-07-21,844.9393310546875,856.6201153102082,838.1293159650029,852.3807503033677,12877784
2020-07-22,827.9368896484375,846.9688622964725,820.8111445045686,846.9237737936616,14354201
2020-07-23,818.9619750976562,826.0425758178442,812.3774579538256,825.9073103259886,13051307
2020-07-24,832.401611328125,835.0174048579713,814.7226259119228,814.7226259119228,18209580
2020-07-27,855.4926147460938,859.4162500881775,828.6133178424171,831.2290563861021,16827870
2020-07-28,868.4813842773438,872.7207499222345,848.95332628116,853.2828689395736,15818463
2020-07-29,860.634033203125,865.9106542310991,851.1179918667377,859.8222199435367,11152710
2020-07-30,867.2186279296875,877.3209308010363,864.7832429883529,867.7147116086524,12492320
2020-07-31,871.3226318359375,889.7683445246616,859.8673439885473,874.2541003177872,12704346
2020-08-03,863.1145629882812,870.7814807416722,854.5907434165343,865.910710971211,8479792
2020-08-04,856.7553100585938,875.5618374567955,848.3668127907058,866.3164385476853,11133170
2020-08-05,852.110107421875,866.7674473887247,846.3373484290719,858.6946245194379,9614176
2020-08-06,875.6971435546875,878.8992527337009,850.1257439927033,860.0476359650319,10976491
2020-08-07,857.7025146484375,874.4344220711248,855.9887112243194,874.4344220711248,8010948
2020-08-10,858.1083374023438,863.0241949035936,852.6513078132785,855.8985054995051,5716319
2020-08-11,855.4926147460938,867.7145709246912,853.37290474783,856.8005115444926,6802442
2020-08-12,861.3556518554688,864.8282925047826,849.8552754789341,855.0868082317535,6908726
2020-08-13,857.9730224609375,873.577440695575,855.3121405674538,861.2201649069157,5097703
2020-08-14,860.1378173828125,868.6165471330821,858.7397436083296,862.1672952966748,4663873
2020-08-17,863.6557006835938,877.1404664986244,860.5889116834178,860.5889116834178,9008210
2020-08-18,872.7206420898438,874.2089480009308,864.7380505201238,869.4284107593369,6141761
2020-08-19,865.279296875,876.3286782172275,863.6106368159931,875.7424175452261,6622744
2020-08-20,861.5360107421875,870.8715878239739,858.0633152420401,864.9184741853153,5656501
2020-08-21,855.808349609375,869.0225289694528,853.7788715197934,868.6617108433916,6513773
2020-08-24,854.545654296875,858.6947877627157,847.1493226353537,854.1848361463149,5798574
2020-08-25,846.1570434570312,855.6730847714527,842.0980872746923,854.6357739480528,6233918
2020-08-26,857.6123657226562,860.7242432664414,846.427719041136,848.9983693733695,5153601
2020-08-27,854.2298583984375,866.7675449408665,852.5611984510374,865.910643189587,6154280
2020-08-28,843.5863647460938,859.1456962530385,841.6019752244401,858.1986175197605,7593610
2020-08-31,837.5880737304688,857.3416810381261,824.9602109902964,843.5863305532956,12808355
2020-09-01,824.554443359375,843.360918832959,822.7053192274607,835.4685038171425,6907773
2020-09-02,833.43896484375,835.6037633970573,823.9680675159801,825.3210528485187,5678118
2020-09-03,843.8568725585938,856.3494691492577,833.4388973523118,835.693872723936,8827948
2020-09-04,829.0642700195312,838.3998460690943,824.824905295596,825.3209888684469,8650342
2020-09-07,834.3861083984375,836.641084127882,823.5622248971038,828.8389011358751,6700385
2020-09-08,847.2394409179688,858.6947282401998,834.8370748325667,838.8058540011419,12891964
2020-09-09,836.8214721679688,853.2827945792492,835.2429891970241,843.3609016190254,5528947
2020-09-10,847.9159545898438,849.6748466524549,834.1606027730179,843.6315007452587,5171884
2020-09-11,853.01220703125,860.6340358026583,839.7529390876635,843.2707231523494,6671903
2020-09-14,882.5072631835938,893.9174065629103,855.3573242247148,863.2046502374968,21871587
2020-09-15,886.1603393554688,896.5783158173713,876.4188555865874,883.4994570856289,11608203
2020-09-16,903.5687866210938,907.0865708263417,885.754478125195,889.3624393395543,10059251
2020-09-17,911.9122314453125,920.9321348226154,897.4803860416281,897.4803860416281,15628241
2020-09-18,903.9295654296875,918.9476702990803,901.1784510809567,911.9121572478507,12897633
2020-09-21,910.9199829101562,929.9519553188097,902.4412524699021,902.8922475985727,14140637
2020-09-22,908.7551879882812,922.2850419037395,894.0527577441065,910.1081733798271,12625762
2020-09-23,919.8045654296875,935.3638973773826,909.2963569046352,920.165383554069,13486204
2020-09-24,879.80126953125,910.1081184515017,874.930500394407,904.6961772119486,14427432
2020-09-25,912.3180541992188,915.4299315888036,879.4404984021758,880.1620795953697,13311078
2020-09-28,911.3710327148438,916.5574770057069,900.6373259872877,915.3397570533716,8554526
2020-09-29,910.1080932617188,927.2459067126332,905.6883193505015,918.2260048963625,8708463
2020-09-30,909.431640625,923.5928981100216,906.5001724057773,910.1081332909745,8048817
2020-10-01,917.9103393554688,925.8929305199046,912.5885752104368,920.5711663748725,5563358
2020-10-05,945.9170532226562,951.5094583757804,918.271087369068,918.271087369068,14212509
2020-10-06,952.276123046875,956.1095812736799,930.2675408529158,951.5996304186153,9090819
2020-10-07,962.0177612304688,966.9335641324922,934.010919458205,942.489649970912,9284008
2020-10-08,986.5067749023438,1013.83712580598,981.7262922412025,983.1694547406745,21482613
2020-10-09,998.3228149414062,1004.1857513444086,981.7712063956408,987.7694633522656,10567867
2020-10-12,1021.1431884765625,1028.268933811062,1003.1033826202281,1012.9350988331778,14633537
2020-10-13,1044.324462890625,1051.7658832183993,1024.2551777642034,1024.2551777642034,17523825
2020-10-14,1025.5628662109375,1050.7284150283879,1020.2411019639715,1048.1126214046697,16649573
2020-10-15,999.6304931640625,1069.760220972324,985.4241495887555,1064.3482805626832,44288251
2020-10-16,1016.9940185546875,1024.6157922122272,989.393138608951,1004.6818294795415,18365685
2020-10-19,1015.5509033203125,1027.366954258491,1005.9898281377497,1023.7589930495059,12902123
2020-10-20,1026.0140380859375,1032.508324658137,1001.2093030992445,1009.2370393525506,10448776
2020-10-21,1035.8004150390625,1041.2123561914655,1023.758867996211,1029.3061296986689,19811433
2020-10-22,1018.3920288085938,1044.5045997601085,1013.6565804936191,1030.0727572763763,11271335
2020-10-23,1023.3607788085938,1034.7567785726092,1021.2183531107709,1032.9334186103667,9069862
2020-10-26,1014.1985473632812,1029.8338843325214,1005.7199886663956,1023.133057428299,6309368
2020-10-27,994.5059814453125,1011.69112503964,982.0160115219782,1008.0444054954199,10172479
2020-10-28,981.46923828125,1007.1785721170124,975.5433177392626,998.7455313457227,7608392
2020-10-29,979.9191284179688,986.4376620283695,966.471849753534,975.497503114931,6935616
2020-10-30,966.927734375,987.8963732610595,959.4063747745656,977.3209080806843,8800386
2020-11-02,977.5944213867188,984.5686837338818,958.2667403358766,970.9391134642535,7183119
2020-11-03,968.7056274414062,984.0674131665587,964.1015989308868,977.3209589162275,7204782
2020-11-04,997.3322143554688,1017.4348013164558,972.5801933009218,973.6741647006943,15702690
2020-11-05,1006.4945678710938,1023.8164852529331,1001.9361685600833,1011.873501315895,9568890
2020-11-06,1014.4718627929688,1022.0843681058799,995.2809553595373,1010.1413830371687,8807127
2020-11-09,1036.169921875,1044.785253137869,1022.1300279781626,1029.5602420449393,10160320
2020-11-10,994.6883544921875,1015.4745885000864,982.7908878188367,1015.4745885000864,15622869
2020-11-11,1023.3607788085938,1026.8707244780985,990.9961394787896,999.2012593088808,12514800
2020-11-12,1019.0301513671875,1041.1383877086362,1015.3834319706599,1028.466015547894,9180976
2020-11-13,1024.91064453125,1032.9334733055603,1018.3465928352258,1021.0816329234136,6363212
2020-11-14,1033.343505859375,1038.9959878362306,1031.2010804191111,1036.5800139188918,1136144
2020-11-17,1024.454833984375,1043.8736636847052,1014.3808361432175,1043.6457436708001,12813968
2020-11-18,1012.4661865234375,1032.6598078568547,1004.16981016405,1028.8307966825632,9839468
2020-11-19,999.8848876953125,1016.249496686994,997.1954766205946,1002.847847243988,10092343
2020-11-20,1005.9020385742188,1011.053052488078,994.7339593199546,1008.3180126707073,8063554
2020-11-23,1039.17822265625,1043.691104547738,1004.6255351510472,1007.406203123248,10546363
2020-11-24,1039.36083984375,1052.8992657334945,1033.2525170037372,1043.8736113773102,8515426
2020-11-25,1017.1156616210938,1042.5059235530102,1013.1042479652668,1036.5800044423022,8958701
2020-11-26,1014.8822021484375,1021.0360425769161,1001.2982582338667,1021.0360425769161,10962256
2020-11-27,1002.8480834960938,1021.99336509011,994.6429628129439,1019.2583248623935,25306145
2020-12-01,1037.3548583984375,1039.5429122189075,1007.4518271488139,1007.4518271488139,8933802
2020-12-02,1040.1356201171875,1046.1070566884666,1021.9931678502604,1033.8450065496836,6741637
2020-12-03,1026.9619140625,1045.6969829900222,1023.5431139873365,1045.6969829900222,16212632
2020-12-04,1034.4376220703125,1036.5800475801484,1016.5230897553786,1025.6398887666376,10564055
2020-12-07,1042.5059814453125,1051.166940626537,1035.668382091714,1045.970409633423,7792141
2020-12-08,1051.4857177734375,1063.930167439597,1043.8732148400502,1043.8732148400502,12308330
2020-12-09,1071.40625,1075.326518363834,1054.8137191580804,1064.8878272836405,10039346
2020-12-10,1064.6142578125,1068.1698318626202,1048.4319387577607,1055.1783926214914,9488782
2020-12-11,1060.466064453125,1068.4432639488923,1053.2182534268786,1057.275184654818,10574009
2020-12-14,1061.697021484375,1069.0359789388333,1046.790963990249,1066.1186473638668,6728187
2020-12-15,1052.6258544921875,1060.9221214067477,1050.2555084150385,1053.9022289303687,6905926
2020-12-16,1062.745361328125,1065.6628041834895,1051.7140552761591,1057.5488296978222,7788404
2020-12-17,1056.819580078125,1065.6629442623387,1054.0845396418058,1062.9279038260195,6658153
2020-12-18,1084.716796875,1089.4574878714564,1071.7708754339756,1078.3805547536977,15995676
2020-12-21,1073.3206787109375,1102.9046438612002,1050.3007636396458,1083.075608106721,10858352
2020-12-22,1112.705322265625,1115.7594276846603,1072.2267122908188,1077.605645979491,10901851
2020-12-23,1142.380615234375,1147.6682922143175,1121.867816191103,1128.6597873586968,15878346
2020-12-24,1126.8819580078125,1139.5087020635558,1117.7195307159332,1139.5087020635558,7313885
2020-12-28,1130.7567138671875,1137.7766051364604,1126.8364454716866,1129.070016887621,4607051
2020-12-29,1139.87353515625,1143.6569180806584,1125.924786804105,1125.924786804105,6878105
2020-12-30,1136.6824951171875,1142.6084142132015,1128.7964420623753,1142.3348657393058,5194690
2020-12-31,1144.8878173828125,1147.2581631847659,1129.5715484810034,1133.2182685729517,7430470
2021-01-01,1149.126953125,1153.7309814068055,1144.8877303715424,1146.8022360165003,4253550
2021-01-04,1174.4716796875,1176.067119578401,1149.765175634788,1156.9218408875897,7208454
2021-01-05,1179.531494140625,1184.2721850849293,1162.4374960880134,1168.7736268505616,8145280
2021-01-06,1168.86474609375,1187.0071978735905,1156.0557106166991,1185.1838381226326,7161715
2021-01-07,1150.677001953125,1183.0416438571647,1144.614307338639,1181.5373495108531,10954918
2021-01-08,1196.2152099609375,1200.500172391277,1165.3548666897452,1165.3548666897452,13186251
2021-01-11,1254.65380859375,1261.172342005267,1221.651041394096,1223.5655468877248,20528626
2021-01-12,1250.596923828125,1256.2949232988199,1239.8846848232185,1256.2949232988199,8309868
2021-01-13,1264.6368408203125,1269.787854697543,1239.8847083913074,1252.5114532005698,14442997
2021-01-14,1249.4573974609375,1261.7650770419098,1202.0044105608981,1239.8847577868478,27521697
2021-01-15,1226.1639404296875,1243.9416999794355,1221.651169059606,1239.8847685978092,15018441
2021-01-18,1196.169921875,1221.6513362002636,1190.654212744436,1219.8279759969796,8861765
2021-01-19,1200.3634033203125,1213.4459880713855,1196.1240693836648,1203.417508831126,5585744
2021-01-20,1221.149658203125,1229.3092604869043,1203.918996268388,1203.918996268388,8225838
2021-01-21,1221.3775634765625,1240.842019105278,1217.0927123009376,1230.7679113155548,6142421
2021-01-22,1222.426025390625,1236.2379987405595,1209.3890690209976,1209.799280478409,9646591
2021-01-25,1208.0670166015625,1228.853362895157,1197.0357120386054,1226.209468919973,6542611
2021-01-27,1186.095703125,1210.3008521125464,1171.599968584568,1203.052929197798,8133665
2021-01-28,1163.48583984375,1181.9473577549531,1160.158297251489,1177.7081352658427,4660690
2021-01-29,1129.6170654296875,1177.1155676782507,1122.2779974538678,1172.648313749015,12183519
2021-02-01,1149.5372314453125,1165.0813072816413,1131.3947788101277,1140.1013665470514,8880279
2021-02-02,1158.97314453125,1180.078557778952,1151.998770607233,1166.9503441494592,6892490
2021-02-03,1171.189697265625,1188.8306824506196,1160.5686033432812,1164.8079374671938,8182968
2021-02-04,1166.3575439453125,1179.1666898054812,1159.7023480984346,1171.5085571352715,5032240
2021-02-05,1159.7481689453125,1174.9276640303663,1150.540222701317,1172.7852381714224,5477481
2021-02-08,1188.4205322265625,1194.300823828259,1162.847863200721,1171.964663382616,6921922
2021-02-09,1190.24365234375,1214.3575394485642,1183.223650845284,1191.4743978624097,7965949
2021-02-10,1181.992919921875,1189.1495844526407,1170.2322276548166,1181.3547885455177,5951207
2021-02-11,1178.4832763671875,1181.5373823739972,1169.731169866676,1175.1556218210512,4673317
2021-02-12,1194.1185302734375,1206.8364219895427,1186.5971701363922,1189.7424216780762,5797875
2021-02-15,1193.981689453125,1211.0756888116653,1191.6568610247402,1203.4175548412275,4363513
2021-02-16,1176.4317626953125,1203.1895454451285,1172.4203488861037,1197.9473860313688,6896421
2021-02-17,1168.135498046875,1180.1696281871612,1162.3918701727544,1176.431762862455,4575741
2021-02-18,1178.3006591796875,1190.6539665179098,1162.3918892115887,1163.303569124696,6437551
2021-02-19,1177.2523193359375,1184.728050127005,1164.0329605619156,1181.6283161566653,5389696
2021-02-22,1153.4573974609375,1192.9788112706215,1148.7167063629972,1180.6255037619694,7371303
2021-02-23,1154.505859375,1176.9787919516396,1146.4831427486072,1158.8819675632535,6612942
2021-02-24,1161.75390625,1163.8507035446676,1141.4233970740295,1148.7624658280313,4537258
2021-02-25,1161.981689453125,1184.9559789788714,1159.6568611356988,1174.653951341526,8788221
2021-02-26,1142.608642578125,1161.7539234839835,1134.813733693684,1156.9219747397349,15132388
2021-03-01,1155.0985107421875,1171.052910061831,1147.8050710532075,1151.7253394016573,5756286
2021-03-02,1189.2864990234375,1194.3007387663497,1166.2209516904188,1169.0016200634745,10461434
2021-03-03,1224.8876953125,1228.0329467629722,1192.4774271462268,1202.6881985205393,9056399
2021-03-04,1212.853515625,1243.3947968811162,1208.7965839737697,1217.0928500571697,12041941
2021-03-05,1200.408935546875,1221.651122718726,1189.787953250005,1211.1668033819606,6486176
2021-03-08,1217.7764892578125,1227.2123544518586,1200.86478172461,1207.793638353354,5119392
2021-03-09,1226.7110595703125,1231.1782025064877,1202.2779912328563,1212.0785511613894,6518173
2021-03-10,1247.31494140625,1252.6482468369368,1235.326327848653,1237.0585420052926,7925984
2021-03-12,1253.423095703125,1268.7848798515713,1249.0470989305597,1251.736510135916,9462061
2021-03-15,1252.2835693359375,1258.027197592854,1238.5172242138235,1249.0015437415814,6658635
2021-03-16,1261.7650146484375,1281.8219729737739,1258.5741349148611,1263.6340030080105,9352771
2021-03-17,1264.5001220703125,1276.3519617148072,1259.9417222070454,1269.286441926743,7626744
2021-03-18,1219.0072021484375,1270.6538920172077,1197.491578234692,1270.6538920172077,10961755
2021-03-19,1225.7078857421875,1235.5084437772734,1201.593999092406,1212.5341568990136,12767112
2021-03-22,1249.73095703125,1254.4716483961931,1218.0955950547998,1230.8591147332493,4862758
2021-03-23,1250.414794921875,1261.0814068021166,1239.520151744108,1251.2352179210732,7165335
2021-03-24,1234.1866455078125,1249.4116550863614,1227.349046363725,1237.9245107821039,6134303
2021-03-25,1215.998779296875,1233.0471500912004,1210.3462967522273,1227.804990303382,8749994
2021-03-26,1218.1866455078125,1236.8760835750782,1214.3576344194078,1225.935924706435,4922071
2021-03-30,1262.9501953125,1276.3518451711777,1218.141106490288,1227.9416653014237,10546381
2021-03-31,1247.223876953125,1265.411848560542,1242.8933969238292,1259.941768523537,8220987
2021-04-01,1262.8590087890625,1268.6937826647988,1249.913198152413,1258.1183176151205,5675155
2021-04-05,1285.377685546875,1299.1440316241672,1264.500190780856,1268.1469108696256,9479572
2021-04-06,1286.4261474609375,1300.0557193579348,1282.2323303027238,1297.320679275134,5793571
2021-04-07,1303.884521484375,1308.2150009197687,1282.3688985473868,1285.6965523713409,5879234
2021-04-08,1312.682373046875,1323.4857583553799,1295.4972279945548,1303.7023476651748,5654434
2021-04-09,1313.7763671875,1326.4942573037613,1303.747888266303,1326.4942573037613,6052712
